Component,Origin,License,Copyright
github.com/google/licenseclassifier,https://github.com/google/licenseclassifier,Apache-2.0,
github.com/google/licenseclassifier/stringclassifier,https://github.com/google/licenseclassifier,Apache-2.0,
github.com/google/uuid,https://github.com/google/uuid,BSD-3-Clause,Google Inc.
github.com/grpc-ecosystem/go-grpc-middleware,https://github.com/grpc-ecosystem/go-grpc-middleware,Apache-2.0,
github.com/grpc-ecosystem/grpc-gateway/v2,https://github.com/grpc-ecosystem/grpc-gateway,BSD-3-Clause,"Gengo, Inc."
github.com/imdario/mergo,https://github.com/imdario/mergo,BSD-3-Clause,Dario Castañé
github.com/jbenet/go-context/io,https://github.com/jbenet/go-context,MIT,Juan Batiz-Benet
github.com/josharian/intern,https://github.com/josharian/intern,MIT,Josh Bleecher Snyder
github.com/json-iterator/go,https://github.com/json-iterator/go,MIT,json-iterator
github.com/kevinburke/ssh_config,https://github.com/kevinburke/ssh_config,MIT,Kevin Burke
github.com/mailru/easyjson,https://github.com/mailru/easyjson,MIT,Mail.Ru Group
github.com/mattn/go-colorable,https://github.com/mattn/go-colorable,MIT,Yasuhiro Matsumoto
github.com/mattn/go-isatty,https://github.com/mattn/go-isatty,MIT,
github.com/matttproud/golang_protobuf_extensions/v2/pbutil,,,Matt T. Proud
github.com/mitchellh/go-homedir,https://github.com/mitchellh/go-homedir,MIT,Mitchell Hashimoto
github.com/modern-go/concurrent,https://github.com/modern-go/concurrent,Apache-2.0,
github.com/modern-go/reflect2,https://github.com/modern-go/reflect2,Apache-2.0,
github.com/munnerz/goautoneg,https://github.com/munnerz/goautoneg,BSD-3-Clause,Open Knowledge Foundation Ltd
github.com/nexus-rpc/sdk-go/nexus,https://github.com/nexus-rpc/sdk-go,MIT,Temporal Technologies Inc.
github.com/pborman/uuid,https://github.com/pborman/uuid,BSD-3-Clause,Google Inc.
github.com/pkg/errors,https://github.com/pkg/errors,BSD-2-Clause,Dave Cheney <dave@cheney.net>
github.com/pmezard/go-difflib/difflib,https://github.com/pmezard/go-difflib,BSD-3-Clause,Patrick Mezard
github.com/prometheus/client_golang/prometheus,https://github.com/prometheus/client_golang,Apache-2.0,The Prometheus Authors
github.com/prometheus/client_model/go,https://github.com/prometheus/client_model,Apache-2.0,The Prometheus Authors
github.com/prometheus/common,https://github.com/prometheus/common,Apache-2.0,The Prometheus Authors
github.com/prometheus/procfs,https://github.com/prometheus/procfs,Apache-2.0,The Prometheus Authors
github.com/robfig/cron,https://github.com/robfig/cron,MIT,Rob Figueiredo
github.com/sergi/go-diff/diffmatchpatch,https://github.com/sergi/go-diff,MIT,The go-diff Authors
github.com/spf13/pflag,https://github.com/spf13/pflag,BSD-3-Clause,Alex Ogier
github.com/src-d/gcfg,https://github.com/src-d/gcfg,BSD-3-Clause,Péter Surányi. Portions Copyright (c) 2009 The Go
github.com/stretchr/objx,https://github.com/stretchr/objx,MIT,"Stretchr, Inc."
github.com/stretchr/testify,https://github.com/stretchr/testify,MIT,"Mat Ryer, Tyler Bunnell and contributors"
github.com/x448/float16,https://github.com/x448/float16,MIT,Montgomery Edwards⁴⁴⁸ and Faye Amacker
github.com/xanzy/ssh-agent,https://github.com/xanzy/ssh-agent,Apache-2.0,
go.temporal.io/api,,MIT,Temporal Technologies Inc.
go.temporal.io/api/internal/protojson,,BSD-3-Clause,The Go Authors
go.temporal.io/sdk,,MIT,Temporal Technologies Inc.
go.uber.org/multierr,,MIT,"Uber Technologies, Inc."
go.uber.org/zap,,MIT,"Uber Technologies, Inc."
golang.org/x/crypto,,BSD-3-Clause,The Go Authors
golang.org/x/exp,,BSD-3-Clause,The Go Authors
golang.org/x/mod/semver,,BSD-3-Clause,The Go Authors
golang.org/x/net,,BSD-3-Clause,The Go Authors
golang.org/x/oauth2,,BSD-3-Clause,The Go Authors
golang.org/x/sync,,BSD-3-Clause,The Go Authors
golang.org/x/sys/unix,,BSD-3-Clause,The Go Authors
golang.org/x/term,,BSD-3-Clause,The Go Authors
golang.org/x/text,,BSD-3-Clause,The Go Authors
golang.org/x/time/rate,,BSD-3-Clause,The Go Authors
golang.org/x/tools,,BSD-3-Clause,The Go Authors
gomodules.xyz/jsonpatch/v2,,Apache-2.0,
google.golang.org/genproto/googleapis/api,,Apache-2.0,
google.golang.org/genproto/googleapis/rpc/status,,Apache-2.0,
google.golang.org/grpc,,Apache-2.0,
google.golang.org/protobuf,,BSD-3-Clause,The Go Authors
gopkg.in/inf.v0,,BSD-3-Clause,Péter Surányi. Portions Copyright (c) 2009 The Go
gopkg.in/src-d/go-billy.v4,,Apache-2.0,Sourced Technologies S.L
gopkg.in/src-d/go-git.v4,,Apache-2.0,"Sourced Technologies, S.L"
gopkg.in/warnings.v0,,BSD-2-Clause,Péter Surányi
gopkg.in/yaml.v2,,Apache-2.0,
gopkg.in/yaml.v3,,MIT,Kirill Simonov
k8s.io/api,,Apache-2.0,
k8s.io/apiextensions-apiserver/pkg/apis/apiextensions,,Apache-2.0,
k8s.io/apimachinery/pkg,,Apache-2.0,
k8s.io/apimachinery/third_party/forked/golang,,BSD-3-Clause,The Go Authors
k8s.io/client-go,,Apache-2.0,
k8s.io/klog/v2,,Apache-2.0,
k8s.io/kube-openapi/pkg,,Apache-2.0,
k8s.io/kube-openapi/pkg/internal/third_party/go-json-experiment/json,,BSD-3-Clause,The Go Authors
k8s.io/kube-openapi/pkg/validation/spec,,Apache-2.0,
k8s.io/utils,,Apache-2.0,
k8s.io/utils/internal/third_party/forked/golang/net,,BSD-3-Clause,The Go Authors
sigs.k8s.io/controller-runtime,,Apache-2.0,
sigs.k8s.io/json,,Apache-2.0,The Go Authors
sigs.k8s.io/structured-merge-diff/v4,,Apache-2.0,
sigs.k8s.io/yaml,,Apache-2.0,Sam Ghods
sigs.k8s.io/yaml/goyaml.v2,,Apache-2.0,
